num__match_id,num__stage_id,num__venue_id,num__home_team_id,num__away_team_id,num__home_score,num__away_score,num__home_xg,num__away_xg,num__referee_id,cat__date_2026-06-11,cat__date_2026-06-12,cat__date_2026-06-13,cat__date_2026-06-14,cat__date_2026-06-15,cat__date_2026-06-16,cat__date_2026-06-17,cat__date_2026-06-18,cat__date_2026-06-19,cat__date_2026-06-20,cat__date_2026-06-21,cat__date_2026-06-22,cat__date_2026-06-23,cat__date_2026-06-24,cat__date_2026-06-25,cat__date_2026-06-26,cat__date_2026-06-27,cat__date_2026-06-28,cat__date_2026-06-29,cat__kickoff_time_utc_15:00,cat__kickoff_time_utc_18:00,cat__kickoff_time_utc_19:00,cat__kickoff_time_utc_21:00,cat__kickoff_time_utc_22:00,cat__kickoff_time_utc_23:00,cat__kickoff_time_utc_23:59,cat__status_Completed,cat__status_Scheduled
0.16841007255250692,0.0,-1.4211423500501377,0.5409138344809642,0.39735970711951313,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,-0.012108099334382581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.21652723613893748,0.0,-1.0009277742652922,0.613035679078426,0.7585958045008887,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,0.20583768868450464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.264644399725368,0.0,-0.5807131984804464,0.8294012128708117,0.6863485850246136,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,0.4237834767033919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.31276156331179855,0.0,-0.16049862269560083,0.9015230574682735,1.0475846824059891,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,0.6417292647222791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.36087872689822914,0.0,0.2597159530892448,1.1178885912606593,0.9753374629297141,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,0.8596750527411663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.4089958904846597,0.0,0.6799305288740904,1.1900104358581212,1.3365735603110898,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,1.0776208407600536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4571130540710902,0.0,1.1001451046589361,1.4063759696505067,1.2643263408348147,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,1.2955666287789407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5052302176575207,0.0,1.5203596804437818,1.4784978142479686,1.6255624382161902,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,1.513512416797828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.5533473812439513,0.0,-1.6312496379425605,1.6948633480403543,1.553315218739915,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,1.7314582048167153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.6014645448303819,0.0,-1.6312496379425605,-1.4784978142479686,-1.6978096576924653,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,-1.5377286154665932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
